,value,value_pair,count
1240,တွင်,ရှေ့နေ,2
1241,တွင်,ရာထူး,2
1242,တွင်,ရာသီဥတု,2
1243,တွင်,ရေတိမ်ပိုင်း,2
1244,တွင်,ရေနံ,2
1245,တွင်,ရေယာဉ်,2
1246,တွင်,ရေအိုင်,2
1247,တွင်,ရော့,2
1248,တွင်,ရောင်းအား,2
1249,တွင်,ရဲ,2
1250,တွင်,လက္ခဏာ,2
1251,တွင်,လက်မှတ်,2
1252,တွင်,လင်းနို့,2
1253,တွင်,လမ်းခရီး,2
1254,တွင်,လမ်းခုလတ်,2
1255,တွင်,လျှောက်လွှာ,2
1256,တွင်,လွတ်တော်,2
1257,တွင်,လိုဂတ်,2
1258,တွင်,လီ,2
1259,တွင်,လီဗာပူး,2
1260,တွင်,လူဉီးရေ,2
1261,တွင်,လူနာ,2
1262,တွင်,လူဦးရေ,2
1263,တွင်,လေထဲ,2
1264,တွင်,လေးပုံတစ်ပုံ,2
1265,တွင်,လေယာဉ်မှူး,2
1266,တွင်,လေယာဉ်မောင်း,2
1267,တွင်,ဝက်ဝံညို,2
1268,တွင်,ဝင်ပေါက်,2
1269,တွင်,ဝဒ်ဆိုက်,2
1270,တွင်,ဝဘ်ဆိုက်,2
1271,တွင်,ဝီကီနယူး,2
1272,တွင်,ဝီကီနယူးစ်,2
1273,တွင်,ဝေး,2
1274,တွင်,ဝေးလ်,2
1275,တွင်,သဂေါ့ဖားသား,2
1276,တွင်,သစ်တော,2
1277,တွင်,သစ်ပင်,2
1278,တွင်,သတ္တဝါ,2
1279,တွင်,သတ်မှတ်ချက်,2
1280,တွင်,သပိတ်,2
1281,တွင်,သရုပ်ဆောင်ခန်း,2
1282,တွင်,သြဇာ,2
1283,တွင်,သဝဏ်လွှာ,2
1284,တွင်,သိချင်စိတ်,2
1285,တွင်,သီရိလင်္ကာ,2
1286,တွင်,သီအိုရီ,2
1287,တွင်,သေဒဏ်,2
1288,တွင်,ဟယ်စင်ကီ,2
1289,တွင်,ဟာဒ်,2
1290,တွင်,ဟောင်ကောင်,2
1291,တွင်,ဟောလီးဝုဒ်,2
1292,တွင်,အကျင့်,2
1293,တွင်,အကျဉ်းသား,2
1294,တွင်,အကျဥ်းထောင်,2
1295,တွင်,အကြံ,2
1296,တွင်,အကြိုဗိုလ်လုပွဲ,2
1297,တွင်,အကြောင်းရင်း,2
1298,တွင်,အက်စ်အယ်အမ်,2
1299,တွင်,အချက်,2
1300,တွင်,အချိန်တိုလေး,2
1301,တွင်,အင်ဂျင်,2
1302,တွင်,အင်ဒိုနီးရှား,2
1303,တွင်,အစည်းအဝေးပွဲ,2
1304,တွင်,အတတ်ပညာ,2
1305,တွင်,အတွင်းပိုင်း,2
1306,တွင်,အနား,2
1307,တွင်,အနောက်ဘက်ပိုင်း,2
1308,တွင်,အန်နာကော့ဒ်,2
1309,တွင်,အန်အိတ်ခ်ျအယ်လ်,2
1310,တွင်,အန်အေအိုအက်စ်စီ,2
1311,တွင်,အပစ်အခတ်,2
1312,တွင်,အပြုအမူ,2
1313,တွင်,အပေးအယူ,2
1314,တွင်,အဖွင့်,2
1315,တွင်,အဖွဲ့ချုပ်,2
1316,တွင်,အဖွဲ့ဝင်,2
1317,တွင်,အမတ်,2
1318,တွင်,အများပြည်သူ,2
1319,တွင်,အမျိုးမျိုး,2
1320,တွင်,အမျိုးသား,2
1321,တွင်,အမြန်လမ်း,2
1322,တွင်,အမှတ်အသား,2
1323,တွင်,အမှုကိစ္စ,2
1324,တွင်,အမှုထမ်း,2
1325,တွင်,အမိန့်,2
1326,တွင်,အရပ်သား,2
1327,တွင်,အလက်စကာ,2
1328,တွင်,အလွဲသုံးစား,2
1329,တွင်,အဝေး,2
1330,တွင်,အသနားခံလွှာ,2
1331,တွင်,အားကစားပွဲ,2
1332,တွင်,အာဂျင်တီးနား,2
1333,တွင်,အာဆင်နယ်,2
1334,တွင်,အာဏာ,2
1335,တွင်,အာဏာပိုင်,2
1336,တွင်,အိတ်စ်ပလိုရာ,2
1337,တွင်,အိမ်ဖြူတော်,2
1338,တွင်,အိုင်ဖုန်း,2
1339,တွင်,အိုင်အိုဝါ,2
1340,တွင်,အိုးပင်း,2
1341,တွင်,အီး,2
1342,တွင်,အီးဘေး,2
1343,တွင်,အုပ်,2
1344,တွင်,အေဂျင်စီ,2
1345,တွင်,အေဇာဘိုင်ဂျန်,2
1346,တွင်,အေဘီစီ,2
1347,တွင်,အေအမ်,2
1348,တွင်,အောက်ခြေ,2
1349,တွင်,အော်ရီဂွန်,2
1350,တွင်,ဥယျာဉ်,2
1351,တွင်,ဥရောပဇုန်,2
1352,တွင်,၁ရက်နေ့,1
1353,တွင်,၇:၃၀,1
1354,တွင်,၉၉ပီ/၉၉စီ,1
1355,တွင်,Answers.com,1
1356,တွင်,C,1
1357,တွင်,CentralWorld,1
1358,တွင်,II,1
1359,တွင်,UTC,1
1360,တွင်,www.icftu.org,1
1361,တွင်,ကံကြမ္မာ,1
1362,တွင်,ကင်ဂေရီ,1
1363,တွင်,ကင်စတန်,1
1364,တွင်,ကင်ဆာ,1
1365,တွင်,ကင်းဒန်,1
1366,တွင်,ကင်းဒန်း,1
1367,တွင်,ကင်ဘာရာ,1
1368,တွင်,ကင်ရှာဆာ,1
1369,တွင်,ကစားကွက်,1
1370,တွင်,ကစားပွဲစဉ်,1
1371,တွင်,ကစားပွဲစဥ်,1
1372,တွင်,ကစားပုံ,1
1373,တွင်,ကနဦး,1
1374,တွင်,ကန်ဒဟာ,1
1375,တွင်,ကန်နင်းဝေါ့ခ်,1
1376,တွင်,ကန်ဘာရာ,1
1377,တွင်,ကပြောင်းကပြန်,1
1378,တွင်,ကပ်ပပ်ကီး,1
1379,တွင်,ကပ်ဘေး,1
1380,တွင်,ကဗျာရှည်,1
1381,တွင်,ကဘူး,1
1382,တွင်,ကဘူးလ်,1
1383,တွင်,ကမ္ဘာတဝှမ်း,1
1384,တွင်,ကမ္ဘာလုံး,1
1385,တွင်,ကမ္ဘောဒီးယား,1
1386,တွင်,ကမ်းပါး,1
1387,တွင်,ကမ်ဘာလဲန်း,1
1388,တွင်,ကမ်းမြှောင်,1
1389,တွင်,ကမ်းရိုးတန်းပိုင်း,1
1390,တွင်,ကယ်ဂလိုရီး,1
1391,တွင်,ကျန်ချိန်,1
1392,တွင်,ကျမ်း,1
1393,တွင်,ကျရောက်ချိန်,1
1394,တွင်,ကျွန်းဆွယ်,1
1395,တွင်,ကျွန်းဆွယ်ပိုင်း,1
1396,တွင်,ကျားလေး,1
1397,တွင်,ကျောကုန်း,1
1398,တွင်,ကျောက်ဖြစ်ရုပ်ကြွင်း,1
1399,တွင်,ကရိယာ,1
1400,တွင်,ကရီဂါဗွန်,1
1401,တွင်,ကြက်တောင်,1
1402,တွင်,ကြသပတေးနေ့,1
1403,တွင်,ကြားချိန်,1
1404,တွင်,ကြားလွှာ,1
1405,တွင်,ကြိုးပမ်းရာ,1
1406,တွင်,ကြူဆာရာ,1
1407,တွင်,ကြေညာစာ,1
1408,တွင်,ကြေညာထားခံရချိန်,1
1409,တွင်,ကြေးမုံ,1
1410,တွင်,ကြော,1
1411,တွင်,ကြော်ငြာချက်,1
1412,တွင်,ကြော်ငြာချိန်,1
1413,တွင်,ကလန်နာရောင်း,1
1414,တွင်,ကလပ်,1
1415,တွင်,ကလေးသူငယ်,1
1416,တွင်,ကွက်,1
1417,တွင်,ကွင်းစလန်,1
1418,တွင်,ကွင်းစ်လန်,1
1419,တွင်,ကွင်းပြင်ကြီး,1
1420,တွင်,ကွန်တီ,1
1421,တွင်,ကွန်ဗားရှင်း,1
1422,တွင်,ကွာရီယို,1
1423,တွင်,ကွိင်းစ်လန်,1
1424,တွင်,ကွီးဘက်,1
1425,တွင်,ကား-ဗုံး,1
1426,တွင်,ကာကပ်,1
1427,တွင်,ကာကွယ်ဆေး,1
1428,တွင်,ကာကွယ်ရေး,1
1429,တွင်,ကားချပ်,1
1430,တွင်,ကာစ,1
1431,တွင်,ကာစီနို,1
1432,တွင်,ကာဇက်စတန်,1
1433,တွင်,ကာ့ဒ်,1
1434,တွင်,ကာနက်ဇ်,1
1435,တွင်,ကာနာဗာရယ်,1
1436,တွင်,ကာနေဗယ်ပွဲ,1
1437,တွင်,ကာဘလာ,1
1438,တွင်,ကာရစ်ဘီယန်,1
1439,တွင်,ကားရပ်နားရာနေရာ,1
1440,တွင်,ကာရာလာ,1
1441,တွင်,ကာလိုင်းလ်,1
1442,တွင်,ကာလီဆဲ,1
1443,တွင်,ကိတ်ကော့ဒ်,1
1444,တွင်,ကိုက်,1
1445,တွင်,ကိုပင်ဟေဂင်,1
1446,တွင်,ကိုဘီ,1
1447,တွင်,ကိုမိုရိုစကီ,1
1448,တွင်,ကိုယ်,1
1449,တွင်,ကိုယ်ခန္ဓာ,1
1450,တွင်,ကိုယ်စားလှယ်လောင်း,1
1451,တွင်,ကိုယ်ထည်,1
1452,တွင်,ကိုလမ်ဘီယာ,1
1453,တွင်,ကိုလီမင်း,1
1454,တွင်,ကီဂါလီ,1
1455,တွင်,ကီးနီး,1
1456,တွင်,ကီရာလာ,1
1457,တွင်,ကုန်,1
1458,တွင်,ကုန်ကျစားရိတ်,1
1459,တွင်,ကုန်စည်ဒိုင်,1
1460,တွင်,ကုန်တင်,1
1461,တွင်,ကုန်တွဲ,1
1462,တွင်,ကုန်ပစ္စည်း,1
1463,တွင်,ကုန်းပတ်,1
1464,တွင်,ကုန်ပိုင်း,1
1465,တွင်,ကုန်လှောင်ရုံ,1
1466,တွင်,ကုမ်မာ,1
1467,တွင်,ကူဘီက,1
1468,တွင်,ကူရှင်,1
1469,တွင်,ကေအက်စ်စီ,1
1470,တွင်,ကေအန်ကေတီ,1
1471,တွင်,ကေအိုရှိုင်း,1
1472,တွင်,ကောက်ခံပွဲ,1
1473,တွင်,ကောင်တာ,1
1474,တွင်,ကောင့်ဒေါင်း,1
1475,တွင်,ကောဆူဇာဖိုင်လို,1
1476,တွင်,ကော့ရီရာ-မေးလ်,1
1477,တွင်,ကောလဟာလ,1
1478,တွင်,ကော်ပီ,1
1479,တွင်,ကော်ဖီ,1
1480,တွင်,ခ,1
1481,တွင်,ခံစားနေရချိန်,1
1482,တွင်,ခန္တာကိုယ်သွေး,1
1483,တွင်,ခန်းမဆောင်,1
1484,တွင်,ခန့်မှန်းချက်,1
1485,တွင်,ချဉ်းကပ်ပုံ,1
1486,တွင်,ချထားရေး,1
1487,တွင်,ချန်နိုင်း,1
1488,တွင်,ချန်ပီယံဆု,1
1489,တွင်,ချန်ပီယံပြိုင်ပွဲ,1
1490,တွင်,ချယ်လ်ဆီး,1
1491,တွင်,ချာလော့,1
1492,တွင်,ချီတတ်ပွဲ,1
1493,တွင်,ချီရှီးယား,1
1494,တွင်,ချောင်,1
1495,တွင်,ချောင်း,1
1496,တွင်,ချဲဆီး,1
1497,တွင်,ခရစ္စမတ်,1
1498,တွင်,ခရစ်ကက်,1
1499,တွင်,ခရစ်စမတ်,1
1500,တွင်,ခရိ,1
1501,တွင်,ခရီးလမ်းကြောင်း,1
1502,တွင်,ခြင်,1
1503,တွင်,ခြံရှေ့,1
1504,တွင်,ခြုံလွှာ,1
1505,တွင်,ခြေ,1
1506,တွင်,ခြေကျင်းဝတ်,1
1507,တွင်,ခြေစမ်းပွဲ,1
1508,တွင်,ခြေထောက်-ဘက်,1
1509,တွင်,ခြေဖဝါး,1
1510,တွင်,ခွင့်,1
1511,တွင်,ခွေး,1
1512,တွင်,ခွဲရေး,1
1513,တွင်,ခွဲဝေပေးရေး,1
1514,တွင်,ခါတွန်,1
1515,တွင်,ခိုခတ္တား,1
1516,တွင်,ခုံတန်း,1
1517,တွင်,ခုနှစ်-နှစ်-အရွယ်,1
1518,တွင်,ခုန်ပျံပွဲ,1
1519,တွင်,ခေတ္တ,1
1520,တွင်,ခေါင်း,1
1521,တွင်,ခေါင်းစည်း,1
1522,တွင်,ခေါင်းဆောင်,1
1523,တွင်,ခေါင်းပန်းလှန်,1
1524,တွင်,ခေါ်ဆောင်ခံရချိန်,1
1525,တွင်,ခဲယမ်း,1
1526,တွင်,ဂတ်ရာ,1
1527,တွင်,ဂယက်,1
1528,တွင်,ဂျ-အီလာ,1
1529,တွင်,ဂျက်ကက်စ်,1
1530,တွင်,ဂျက်ဆင်,1
1531,တွင်,ဂျက်ဆန်,1
1532,တွင်,ဂျင်မာနက်,1
1533,တွင်,ဂျနီဖာ,1
1534,တွင်,ဂျာစီ,1
1535,တွင်,ဂျားဗား,1
1536,တွင်,ဂျာရက်,1
1537,တွင်,ဂျီ,1
1538,တွင်,ဂျီဒီပီ,1
1539,တွင်,ဂျီနီဗာ,1
1540,တွင်,ဂျီဘူတီ,1
1541,တွင်,ဂျီဟတ်,1
1542,တွင်,ဂျုတ်ဘွတ်,1
1543,တွင်,ဂျော့,1
1544,တွင်,ဂျော်ဂျီယာ,1
1545,တွင်,ဂျော်ဂျီရာ,1
1546,တွင်,ဂရိမ်,1
1547,တွင်,ဂြိုင်ရိုစကုပ်,1
1548,တွင်,ဂြိုဟ်,1
1549,တွင်,ဂြိုဟ်တု,1
1550,တွင်,ဂလက်ဂိုး,1
1551,တွင်,ဂလဲနောဟေ,1
1552,တွင်,ဂွန်ဇာလီစ်,1
1553,တွင်,ဂါဘွန်,1
1554,တွင်,ဂိတ်,1
1555,တွင်,ဂိုင်း,1
1556,တွင်,ဂိုးစည်း,1
1557,တွင်,ဂိုထောင်,1
1558,တွင်,ဂိုးရှေ့,1
1559,တွင်,ဂိုရီ,1
1560,တွင်,ဂီတ,1
1561,တွင်,ဂီယာနာ,1
1562,တွင်,ဂူ,1
1563,တွင်,ဂူးဂဲလ်,1
1564,တွင်,ဂူနဝမ်,1
1565,တွင်,ဂူနီရ,1
1566,တွင်,ဂူလီယာနီ,1
1567,တွင်,ဂေဇယ်,1
1568,တွင်,ဂေးလ်ဆန်,1
1569,တွင်,ဂေဟာ,1
1570,တွင်,ဃ,1
1571,တွင်,ငြင်းချက်,1
1572,တွင်,ငါးမျှားချိတ်,1
1573,တွင်,စကွေး,1
1574,တွင်,စကွဲယား,1
1575,တွင်,စကားပြန်,1
1576,တွင်,စကားပွဲ,1
1577,တွင်,စကားရပ်,1
1578,တွင်,စကားဝိုင်း,1
1579,တွင်,စကေး,1
1580,တွင်,စက်ခန်း,1
1581,တွင်,စက်တင်ဘာ-လလယ်,1
1582,တွင်,စင်,1
1583,တွင်,စင်ကာပူ,1
1584,တွင်,စင်တီမီတာ,1
1585,တွင်,စင်ပေါ်,1
1586,တွင်,စစ်ဆင်ရေး,1
1587,တွင်,စစ်ဆေးချက်,1
1588,တွင်,စစ်ဌာနချုပ်,1
1589,တွင်,စစ်တလင်း,1
1590,တွင်,စစ်ထိုးပွဲ,1
1591,တွင်,စစ်ပြီးခေတ်,1
1592,တွင်,စစ်ရေး,1
1593,တွင်,စစ်သွေးကြွ,1
1594,တွင်,စည်းကမ်းချက်,1
1595,တွင်,စည်းဖလား,1
1596,တွင်,စည်းမျဉ်းစည်းကမ်း,1
1597,တွင်,စည်းမျဥ်း,1
1598,တွင်,စည်းရုံးလှုံ့ဆော်ရာ,1
1599,တွင်,စတက်မန်,1
1600,တွင်,စတန်းဖို့,1
1601,တွင်,စတြီးရန်း,1
1602,တွင်,စတွိ,1
1603,တွင်,စတာလင်ပေါင်,1
1604,တွင်,စတိတ်,1
1605,တွင်,စတိုး,1
1606,တွင်,စတီဖင်ဗဲ,1
1607,တွင်,စတီးရောစ်,1
1608,တွင်,စတော့ဟုမ်း,1
1609,တွင်,စံနှုန်း,1
1610,တွင်,စနေနေ့,1
1611,တွင်,စပင်ဆာ,1
1612,တွင်,စပရင်ဂါ,1
1613,တွင်,စပါးခင်း,1
1614,တွင်,စမစ်,1
1615,တွင်,စမတ်ဖုန်း,1
1616,တွင်,စမ်းသပ်ခန်း,1
1617,တွင်,စျေးနှုန်း,1
1618,တွင်,စွပ်စွဲချက်,1
1619,တွင်,စွမ်းအားစု,1
1620,တွင်,စအို,1
1621,တွင်,စာကြည့်တိုက်,1
1622,တွင်,စာကိုယ်,1
1623,တွင်,စာချုပ်စာတမ်း,1
1624,တွင်,စာချုပ်မူကြမ်း,1
1625,တွင်,စာစု,1
1626,တွင်,စာတမ်းဖတ်ပွဲ,1
1627,တွင်,စားနေကျအစားအစာ,1
1628,တွင်,စာရိတ္တ,1
1629,တွင်,စာသင်ကျောင်း,1
1630,တွင်,စာသား,1
1631,တွင်,စာအိတ်,1
1632,တွင်,စိတ်ကြိုက်,1
1633,တွင်,စိတ်တွင်း,1
1634,တွင်,စိန်ခေါ်ပွဲ,1
1635,တွင်,စိန့်ပေါ,1
1636,တွင်,စိုက်ကွင်း,1
1637,တွင်,စိုက်ပျိုးခန်း,1
1638,တွင်,စီဒီ,1
1639,တွင်,စီဒီတီ,1
1640,တွင်,စီနယ်,1
1641,တွင်,စီနာကိ,1
1642,တွင်,စီရင်ထုံး,1
1643,တွင်,စီဟင်,1
1644,တွင်,စီအက်စ်အိုင်အာအို,1
1645,တွင်,စီအမ်အေဂျေ,1
1646,တွင်,စီအီးအာအန်,1
1647,တွင်,စီအေ,1
1648,တွင်,စုံစမ်းစစ်ဆေးရေး,1
1649,တွင်,စုစုပေါင်း,1
1650,တွင်,စုံတွဲ,1
1651,တွင်,စောပိုင်း,1
1652,တွင်,ဆက်,1
1653,တွင်,ဆက်စ်ခက်ချဝမ်,1
1654,တွင်,ဆက်သွယ်ရာ,1
1655,တွင်,ဆက်သွယ်ရေး,1
1656,တွင်,ဆင့်ကဲဖြစ်စဉ်,1
1657,တွင်,ဆင့်ခေါ်စာ,1
1658,တွင်,ဆင့်ခေါ်စာတွဲ,1
1659,တွင်,ဆန္ဒမဲ,1
1660,တွင်,ဆန်းစစ်ရာ,1
1661,တွင်,ဆန်တီရာဂို,1
1662,တွင်,ဆန်ဒီကို,1
1663,တွင်,ဆန်းပိုင်း,1
1664,တွင်,ဆန်းမားဖီး,1
1665,တွင်,ဆယ်ဂဏန်း,1
1666,တွင်,ဆယ်ဗက်ဂါ,1
1667,တွင်,ဆရာဝန်,1
1668,တွင်,ဆရာဝန်-အများအပြား,1
1669,တွင်,ဆလိုဗေးနီးယား,1
1670,တွင်,ဆွန်းဆီးစ်,1
1671,တွင်,ဆွန်နီ,1
1672,တွင်,ဆွီဒင်,1
1673,တွင်,ဆွေးနွေးဝိုင်း,1
1674,တွင်,ဆွဲငင်အား,1
1675,တွင်,ဆာခွရီမ,1
1676,တွင်,ဆားဗစ်,1
1677,တွင်,ဆာဗာ,1
1678,တွင်,ဆာမာရီးယား,1
1679,တွင်,ဆာလီး,1
1680,တွင်,ဆိနိတ်,1
1681,တွင်,ဆိုးကျိုး,1
1682,တွင်,ဆိုးကြီး,1
1683,တွင်,ဆိုက်ဘေးရီးယား,1
1684,တွင်,ဆိုချီ,1
1685,တွင်,ဆိုခ်ျ,1
1686,တွင်,ဆိုင်းဘုတ်,1
1687,တွင်,ဆိုင်းယင့်တော်လော်ဂျီ,1
1688,တွင်,ဆိုင်းယင့်တော်လော်ဂျီဝင်,1
1689,တွင်,ဆိုင်ရပ်စ်,1
1690,တွင်,ဆိုးလ်,1
1691,တွင်,ဆီတဲလ်,1
1692,တွင်,ဆီနိတ်,1
1693,တွင်,ဆီးနိတ်,1
1694,တွင်,ဆီမီးပွဲစဉ်,1
1695,တွင်,ဆီးမီးဖိုင်နယ်,1
1696,တွင်,ဆုံးဖြတ်ခဲ့ချိန်,1
1697,တွင်,ဆူဇီဗာ,1
1698,တွင်,ဆူတန်,1
1699,တွင်,ဆူနာမီ,1
1700,တွင်,ဆူပင်ယ,1
1701,တွင်,ဆူဗား,1
1702,တွင်,ဆေးဆိုင်,1
1703,တွင်,ဆေးပမာဏ,1
1704,တွင်,ဆေးဖျန်းရာ,1
1705,တွင်,ဆေးရွက်ကြီး,1
1706,တွင်,ဆေးရုံကြီး,1
1707,တွင်,ဆော့ကာရိုးစ်,1
1708,တွင်,ဆောင်ပုဒ်,1
1709,တွင်,ဆောင်ရွက်နေချိန်,1
1710,တွင်,ဆော့ဖ်ဝဲ,1
1711,တွင်,ဆော်ဘီ,1
1712,တွင်,ဇန်နီမာ,1
1713,တွင်,ဇွန်,1
1714,တွင်,ဇာတိ,1
1715,တွင်,ဇာမတ်,1
1716,တွင်,ဇိုကီရီ,1
1717,တွင်,ဇူလိုင်လ-လယ်,1
1718,တွင်,ဈာပန,1
1719,တွင်,ဉရောပ,1
1720,တွင်,ညနက်ပိုင်း,1
1721,တွင်,ညလုံးပေါက်,1
1722,တွင်,ညွန့်ပေါင်းအဖွဲ့,1
1723,တွင်,ညှိနှိုင်းစာချုပ်,1
1724,တွင်,ညာဘက်,1
1725,တွင်,ဋ္ဌာန,1
1726,တွင်,ဌာနချုပ်,1
1727,တွင်,တကယ်တမ်း,1
1728,တွင်,တကြိမ်,1
1729,တွင်,တက်စကို,1
1730,တွင်,တက်ဇက်စ်,1
1731,တွင်,တက်ဇာစ်,1
1732,တွင်,တက်ဟီဗလီ,1
1733,တွင်,တချို့,1
1734,တွင်,တံခါးဝ,1
1735,တွင်,တခုခု,1
1736,တွင်,တင်းမာဂါရ,1
1737,တွင်,တင်းမာနေချိန်,1
1738,တွင်,တစ်-ဘက်သတ်,1
1739,တွင်,တစ်ကွေ့,1
1740,တွင်,တစ်ဆု,1
1741,တွင်,တစ်ည,1
1742,တွင်,တစ်ဖက်,1
1743,တွင်,တစ်ဖက်စီ,1
1744,တွင်,တစ်ဖက်ယာဉ်ကြော,1
1745,တွင်,တစ်ဖက်လူ,1
1746,တွင်,တစ်မျိုးမျိုး,1
1747,တွင်,တစ်သျှုး,1
1748,တွင်,တစ်သျူး,1
1749,တွင်,တည်ငြိမ်ရေး,1
1750,တွင်,တည်ဆောက်သူ,1
1751,တွင်,တတိယပိုင်း,1
1752,တွင်,တတ်နိုင်စွမ်း,1
1753,တွင်,တန်ခိုးအာဏာ,1
1754,တွင်,တန်းဒူလ်ကာ,1
1755,တွင်,တပ်စု,1
1756,တွင်,တပ်သား,1
1757,တွင်,တဖက်လူ,1
1758,တွင်,တဘီလီစီ,1
1759,တွင်,တယ်လီဖုန်း,1
1760,တွင်,တရားရုံးချုပ်,1
1761,တွင်,တရားဥပဒေ,1
1762,တွင်,တဝှမ်း,1
1763,တွင်,တွင်းတူးစင်,1
1764,တွင်,တွိ,1
1765,တွင်,တွိုင်ရယ်,1
1766,တွင်,တွဲဖက်,1
1767,တွင်,တွဲလ်ပကွိရမ်း,1
1768,တွင်,တသက်တာ,1
1769,တွင်,တာတိုပြေးပွဲ,1
1770,တွင်,တာလင်,1
1771,တွင်,တိပ်ခွေ,1
1772,တွင်,တိဗက်,1
1773,တွင်,တိရစ္ဆာန်,1
1774,တွင်,တို,1
1775,တွင်,တို့,1
1776,တွင်,တိုက်ချိန်,1
1777,တွင်,တိုက်ခိုက်မှု,1
1778,တွင်,တိုက်ခိုက်ရေး,1
1779,တွင်,တိုက်ဖျက်ရေး,1
1780,တွင်,တိုင်,1
1781,တွင်,တိုင်းကြားချက်,1
1782,တွင်,တိုလီဒို,1
1783,တွင်,တီးနက်,1
1784,တွင်,တီပီဘီ,1
1785,တွင်,တုန့်ပြန်,1
1786,တွင်,တုံ့ပြန်ရာ,1
1787,တွင်,တူးစင်,1
1788,တွင်,တောင်း,1
1789,တွင်,တောင်ကြား,1
1790,တွင်,တောင်ဆင်းပြိုင်ပွဲ,1
1791,တွင်,တောင်ထိပ်,1
1792,တွင်,တောင်ဖက်,1
1793,တွင်,တော်ရွန်ဒို,1
1794,တွင်,တော်ရိုတို,1
1795,တွင်,တော်လှန်ရေး,1
1796,တွင်,တဲန်းနစ်,1
1797,တွင်,တဲရန်,1
1798,တွင်,ထက်,1
1799,တွင်,ထင်မြင်ခဲ့ချိန်,1
1800,တွင်,ထင်ရချိန်,1
1801,တွင်,ထရက်စ်ဖို့,1
1802,တွင်,ထရက်ဖော့,1
1803,တွင်,ထိပ်ပိုင်း,1
1804,တွင်,ထိုင်း,1
1805,တွင်,ထိုစဉ်,1
1806,တွင်,ထိုနေရာ,1
1807,တွင်,ထုတ်ကုန်,1
1808,တွင်,ထုတ်ထားချိန်,1
1809,တွင်,ထုတ်ပေးခဲ့ချိန်,1
1810,တွင်,ထုတ်လွှင့်မည့်အရာ,1
1811,တွင်,ထောက်ခံအကြံပြုချက်,1
1812,တွင်,ထောင်ထဲ,1
1813,တွင်,ထောင်ဒဏ်,1
1814,တွင်,ဒက်ကန်,1
1815,တွင်,ဒဗျူအမ်ဒီ,1
1816,တွင်,ဒဗလျူအိခ်ျအို,1
1817,တွင်,ဒမတ်စကတ်စ်,1
1818,တွင်,ဒယ်ဖီယာ,1
1819,တွင်,ဒရန်းဂိုး,1
1820,တွင်,ဒရမ်,1
1821,တွင်,ဒရိုက်,1
1822,တွင်,ဒါဖာ,1
1823,တွင်,ဒါဘီ,1
1824,တွင်,ဒါးရက်စ်,1
1825,တွင်,ဒါရွန်,1
1826,တွင်,ဒါရိုက်တာ,1
1827,တွင်,ဒါလီလာမားဆိုင်,1
1828,တွင်,ဒိန်းမတ်,1
1829,တွင်,ဒိုင်ခွက်ဘောင်,1
1830,တွင်,ဒိုင်းနမိုက်,1
1831,တွင်,ဒိုင်အောက်ဆိုဒ်,1
1832,တွင်,ဒိုမိန်း,1
1833,တွင်,ဒိုဟာ,1
1834,တွင်,ဒီ,1
1835,တွင်,ဒီ.စီ.,1
1836,တွင်,ဒီကလမ်,1
1837,တွင်,ဒီဂို,1
1838,တွင်,ဒီဒဗလျူပီ,1
1839,တွင်,ဒီဗာဇလီစ်,1
1840,တွင်,ဒီမိုကရက်ပါတီ,1
1841,တွင်,ဒီမိုကရေစီ,1
1842,တွင်,ဒီရာ့စ်,1
1843,တွင်,ဒူဂျေး,1
1844,တွင်,ဒူဘိုင်း,1
1845,တွင်,ဒေသခံ,1
1846,တွင်,ဒေသခံပေါင်း,1
1847,တွင်,ဒေါ့တီ,1
1848,တွင်,ဒေါ်လာ,1
1849,တွင်,ဒဲလ်စ်,1
1850,တွင်,ဓားစာခံ,1
1851,တွင်,ဓာတု,1
1852,တွင်,ဓာတုစွမ်းရည်,1
1853,တွင်,ဓာတ်တိုင်,1
1854,တွင်,ဓာတ်ပုံ,1
1855,တွင်,ဓာတ်အား,1
1856,တွင်,ဓားပြ,1
1857,တွင်,နက်ဝပ်,1
1858,တွင်,နက်ဝပ်ရောက်တာ,1
1859,တွင်,နက်ဝေါ့,1
1860,တွင်,နစ်စက်,1
1861,တွင်,နည်းစနစ်,1
1862,တွင်,နည်းပြ,1
1863,တွင်,နန်နွတ်ခ်,1
1864,တွင်,နပန်း,1
1865,တွင်,နပွာ,1
1866,တွင်,နဖူး,1
1867,တွင်,နံဘေး,1
1868,တွင်,နမီးဘီးယား,1
1869,တွင်,နယူးတောင်းဟန်မင်တန်,1
1870,တွင်,နယ်စပ်ကြား,1
1871,တွင်,နယ်ဒေသ,1
1872,တွင်,နယ်နမိတ်,1
1873,တွင်,နယ်သာလန်,1
1874,တွင်,နရှာဘန်ဒီယ,1
1875,တွင်,နှစ်ပတ်လည်ပွဲ,1
1876,တွင်,နှစ်လည်ပိုင်း,1
1877,တွင်,နှစ်လယ်,1
1878,တွင်,နှစ်ဝက်,1
1879,တွင်,နှလုံးသား,1
1880,တွင်,နှိုင်းယှဉ်ရာ,1
1881,တွင်,နား,1
1882,တွင်,နာဆာ,1
1883,တွင်,နာဇရန်,1
1884,တွင်,နာတန်ရာ,1
1885,တွင်,နာမည်,1
1886,တွင်,နာမီ,1
1887,တွင်,နိဒါန်း,1
