,value,value_pair,count
1189,တွင်,အသုံးချ,2
1190,တွင်,အံ့အားသင့်,2
1191,တွင်,အားပြင်း,2
1192,တွင်,အော်ဟစ်,2
1193,တွင်,ဥပဒေသတ်မှတ်,2
1194,တွင်,ဦးစားပေး,2
1195,တွင်,၁၃၀,1
1196,တွင်,က,1
1197,တွင်,ကင်းကွာ,1
1198,တွင်,ကျက်စား,1
1199,တွင်,ကျင်းပလျက်ရှိ,1
1200,တွင်,ကျင်လည်,1
1201,တွင်,ကျန်းမာ,1
1202,တွင်,ကျန်းမာရေးစောင့်ရှောက်,1
1203,တွင်,ကျမ်းကျိန်,1
1204,တွင်,ကျမ်းကျိန်ဆို,1
1205,တွင်,ကျမ်းသစ္စာကျိန်ဆို,1
1206,တွင်,ကျရောက်,1
1207,တွင်,ကျိန်ဆို,1
1208,တွင်,ကျို,1
1209,တွင်,ကျိုးကျ,1
1210,တွင်,ကျိုးကြောင်းညီညွတ်,1
1211,တွင်,ကျိုးပဲ့,1
1212,တွင်,ကျိုးသွား,1
1213,တွင်,ကျော်ဇော,1
1214,တွင်,ကျော်တက်,1
1215,တွင်,ကျော်တက်နိုင်,1
1216,တွင်,ကျော်ထွက်,1
1217,တွင်,ကျော်လွန်,1
1218,တွင်,ကြည့်ရူ,1
1219,တွင်,ကြည်လင်ပြတ်သား,1
1220,တွင်,ကြန့်ကြာ,1
1221,တွင်,ကြပ်,1
1222,တွင်,ကြပ်မတ်,1
1223,တွင်,ကြွေးတင်,1
1224,တွင်,ကြားညပ်,1
1225,တွင်,ကြိုးချည်,1
1226,တွင်,ကြိုးစားအားထုတ်,1
1227,တွင်,ကြိုးတုပ်,1
1228,တွင်,ကြိုးပမ်,1
1229,တွင်,ကြိုးပေးသတ်,1
1230,တွင်,ကြီးကြပ်,1
1231,တွင်,ကြီးပြင်း,1
1232,တွင်,ကြောက်ရွံ့,1
1233,တွင်,ကြောက်ရွှံ့,1
1234,တွင်,ကြောက်လန့်,1
1235,တွင်,ကွပ်ကဲ,1
1236,တွင်,ကွပ်မျက်,1
1237,တွင်,ကွယ်ပျောက်,1
1238,တွင်,ကွယ်ဝှက်,1
1239,တွင်,ကွာခြား,1
1240,တွင်,ကွာရှင်း,1
1241,တွင်,ကွာဟ,1
1242,တွင်,ကွေ,1
1243,တွင်,ကွဲလွဲ,1
1244,တွင်,ကာကွယ်ပေးနိုင်,1
1245,တွင်,ကားတိုက်,1
1246,တွင်,ကာလီဟူ,1
1247,တွင်,ကိုင်ဆောင်,1
1248,တွင်,ကိုယ်ဝန်ဆောင်,1
1249,တွင်,ကု,1
1250,တွင်,ကုန်,1
1251,တွင်,ကူးခတ်,1
1252,တွင်,ကူးစက်ခံ,1
1253,တွင်,ကူးစက်တတ်,1
1254,တွင်,ကူးဆက်,1
1255,တွင်,ကူညီပံ့ပိုး,1
1256,တွင်,ကူးသန်းရောင်းဝယ်,1
1257,တွင်,ကောက်ခံ,1
1258,တွင်,ကောက်ခံခြင်းခံ,1
1259,တွင်,ကောင်းစွာ-လူသိများ,1
1260,တွင်,ကောင်းလာ,1
1261,တွင်,ကော်ဖီသောက်နား,1
1262,တွင်,ခံစားရ,1
1263,တွင်,ခဏ,1
1264,တွင်,ခန့်အပ်ခြင်းခံ,1
1265,တွင်,ချက်ပြုတ်,1
1266,တွင်,ချစ်,1
1267,တွင်,ချန်လှပ်,1
1268,တွင်,ချမှတ်ထား,1
1269,တွင်,ချမ်းသာဆုံး,1
1270,တွင်,ချွတ်ခိုင်း,1
1271,တွင်,ချွတ်ပြစ်,1
1272,တွင်,ချိတ်,1
1273,တွင်,ချိတ်ဆွဲ,1
1274,တွင်,ချိတ်ပိတ်,1
1275,တွင်,ချိတ်မိ,1
1276,တွင်,ချို့တဲ့,1
1277,တွင်,ချို့ယွင်းသွား,1
1278,တွင်,ချီတတ်,1
1279,တွင်,ချီးမြင့်,1
1280,တွင်,ချီးမြှင့်,1
1281,တွင်,ချီးမွမ်း,1
1282,တွင်,ချုံခို,1
1283,တွင်,ချုပ်ဆို,1
1284,တွင်,ချုပ်ဆိုထား,1
1285,တွင်,ချေး,1
1286,တွင်,ချော်,1
1287,တွင်,ခရီးသွားခဲ့ကြ,1
1288,တွင်,ခြံစည်းရိုးခတ်,1
1289,တွင်,ခြောက်သွေ့,1
1290,တွင်,ခဝါချ,1
1291,တွင်,ခွာ,1
1292,တွင်,ခါးထိမြင့်,1
1293,တွင်,ခါးသီး,1
1294,တွင်,ခိုင်ခံ့,1
1295,တွင်,ခိုင်းစေ,1
1296,တွင်,ခိုင်မြဲ,1
1297,တွင်,ခိုင်လုံ,1
1298,တွင်,ခိုင်လုံတိကျ,1
1299,တွင်,ခိုးယူ,1
1300,တွင်,ခိုလှုံ,1
1301,တွင်,ခိုးဝှက်,1
1302,တွင်,ခုံး,1
1303,တွင်,ခုန်ချ,1
1304,တွင်,ခုန်ဆင်း,1
1305,တွင်,ခုန်တက်,1
1306,တွင်,ခုံလှုံ,1
1307,တွင်,ခေတ်မစား,1
1308,တွင်,ခေါက်,1
1309,တွင်,ခေါင်းရိုက်,1
1310,တွင်,ခေါ်ထုတ်,1
1311,တွင်,ခေါ်ယူ,1
1312,တွင်,ခဲ,1
1313,တွင်,ဂယက်ရိုက်ခက်,1
1314,တွင်,ဂိမ်းကစား,1
1315,တွင်,ဂိုးသွင်းပေး,1
1316,တွင်,ဂုဏ်ဆောင်,1
1317,တွင်,ဂုဏ်ပြုခံ,1
1318,တွင်,ဂုဏ်ယူ,1
1319,တွင်,ဂူသွင်းမြှုပ်နှံမည်,1
1320,တွင်,ငယ်ရွယ်သေး,1
1321,တွင်,ငြင်းခုန်,1
1322,တွင်,ငွေချေး,1
1323,တွင်,ငွေထုတ်ယူ,1
1324,တွင်,ငွေပေး,1
1325,တွင်,ငွေမလုံလောက်,1
1326,တွင်,ငွေရှင်း,1
1327,တွင်,ငွေလျော့,1
1328,တွင်,ငှားရမ်း,1
1329,တွင်,ငှါးရမ်း,1
1330,တွင်,ငါးမျှား,1
1331,တွင်,စကိတ်စီး,1
1332,တွင်,စခန်းချ,1
1333,တွင်,စံချိန်တင်,1
1334,တွင်,စစ်ကြော,1
1335,တွင်,စစ်ဆေးကြားနာ,1
1336,တွင်,စစ်တိုက်,1
1337,တွင်,စစ်မှုထမ်း,1
1338,တွင်,စစ်မှုထမ်းဆောင်,1
1339,တွင်,စတက်,1
1340,တွင်,စတင်မည်,1
1341,တွင်,စံထားလောက်,1
1342,တွင်,စပ်ဆက်,1
1343,တွင်,စမ်းသပ်ရှာဖွေ,1
1344,တွင်,စွက်ဖက်,1
1345,တွင်,စွန့်,1
1346,တွင်,စွဲ,1
1347,တွင်,စံသတ်မှတ်,1
1348,တွင်,စာချ,1
1349,တွင်,စာချုပ်ချုပ်ဆို,1
1350,တွင်,စာတမ်းဖတ်,1
1351,တွင်,စာဖတ်,1
1352,တွင်,စာရင်းပြုစု,1
1353,တွင်,စာရင်းမှတ်,1
1354,တွင်,စာရင်းဝင်,1
1355,တွင်,စာလုံးပေါင်း,1
1356,တွင်,စာသင်,1
1357,တွင်,စာသင်ကြား,1
1358,တွင်,စိစစ်,1
1359,တွင်,စိတ်ကူးယဥ်,1
1360,တွင်,စိတ်ခံစား,1
1361,တွင်,စိတ်ဆိုး,1
1362,တွင်,စိတ်ထက်မြက်,1
1363,တွင်,စိတ်ထက်သန်,1
1364,တွင်,စိတ်ထိခိုက်,1
1365,တွင်,စိတ်ပင်ပန်း,1
1366,တွင်,စိတ်ပျက်,1
1367,တွင်,စိတ်ပျက်စရာကောင်း,1
1368,တွင်,စိတ်ပါ,1
1369,တွင်,စိတ်မကျေမနပ်,1
1370,တွင်,စိတ်မချမ်းမြေ့,1
1371,တွင်,စိတ်မရှည်,1
1372,တွင်,စိုက်,1
1373,တွင်,စိုက်ထုတ်,1
1374,တွင်,စိုက်ထူ,1
1375,တွင်,စီစဥ်,1
1376,တွင်,စီတန်းထားရှိ,1
1377,တွင်,စုစည်းထား,1
1378,တွင်,စုပုံ,1
1379,တွင်,စုပုံခံ,1
1380,တွင်,စုပုံလာ,1
1381,တွင်,စုပ်ယူ,1
1382,တွင်,စုဝေးနေထိုင်ကြ,1
1383,တွင်,စေ့စပ်သေချာ,1
1384,တွင်,စေလွှတ်,1
1385,တွင်,စော,1
1386,တွင်,စောင့်ဆိုင်း,1
1387,တွင်,ဆက်,1
1388,တွင်,ဆက်တိုက်,1
1389,တွင်,ဆင်း,1
1390,တွင်,ဆင်တူ,1
1391,တွင်,ဆင့်ရိုက်,1
1392,တွင်,ဆင်းရဲမွဲတေ,1
1393,တွင်,ဆည်းပူး,1
1394,တွင်,ဆန္ဒပြကြ,1
1395,တွင်,ဆန္ဒမရှိ,1
1396,တွင်,ဆန်,1
1397,တွင်,ဆန်းစစ်,1
1398,တွင်,ဆွ,1
1399,တွင်,ဆွေး,1
1400,တွင်,ဆွေးမြေ့,1
1401,တွင်,ဆွဲငင်,1
1402,တွင်,ဆွဲဆောင်,1
1403,တွင်,ဆွဲတင်,1
1404,တွင်,ဆာလောင်ငတ်မွတ်,1
1405,တွင်,ဆိုက်,1
1406,တွင်,ဆိုက်ရောက်,1
1407,တွင်,ဆိုင်ငံ့,1
1408,တွင်,ဆိုးရွား,1
1409,တွင်,ဆုံခဲ့ကြ,1
1410,တွင်,ဆုံတွေ့,1
1411,တွင်,ဆုတ်ဖြဲ,1
1412,တွင်,ဆုပ်ကိုင်,1
1413,တွင်,ဆုံးဖြတ်ချ,1
1414,တွင်,ဆုံးရှံး,1
1415,တွင်,ဆုံးရုံး,1
1416,တွင်,ဆူပူ,1
1417,တွင်,ဆေးကုသခံ,1
1418,တွင်,ဆေးစပ်,1
1419,တွင်,ဆေးရုံတင်,1
1420,တွင်,ဆောက်,1
1421,တွင်,ဆောက်တည်,1
1422,တွင်,ဇာတ်ကြောင်းပြန်,1
1423,တွင်,ဇာတ်မတူ,1
1424,တွင်,ဈေးကျ,1
1425,တွင်,ဈေးတက်,1
1426,တွင်,ဈေးဝယ်,1
1427,တွင်,ညံ့ဖျင်း,1
1428,တွင်,ညွှန်းဆိုခဲ့ပြီး,1
1429,တွင်,ညွှန်ပြ,1
1430,တွင်,ညွှန်ပြဝေဖန်,1
1431,တွင်,ညှင်းပမ်းနှိပ်စက်,1
1432,တွင်,ညဥ်းဆဲ,1
1433,တွင်,ညာပစ်,1
1434,တွင်,ညီညွတ်,1
1435,တွင်,တင်ဆက်ရ,1
1436,တွင်,တင်ဆောင်,1
1437,တွင်,တင့်တယ်,1
1438,တွင်,တင်ထား,1
1439,တွင်,တင်းမား,1
1440,တွင်,တင်လာ,1
1441,တွင်,တစ်ကျွန်းကျ,1
1442,တွင်,တစ်ထပ်တည်းတူ,1
1443,တွင်,တစ်မူထူးခြား,1
1444,တွင်,တစ်လုံးတည်း,1
1445,တွင်,တစ်ဟုန်ထိုးတက်,1
1446,တွင်,တစ်ဦးတည်း,1
1447,တွင်,တည်း,1
1448,တွင်,တည်ခင်း,1
1449,တွင်,တည်းခို,1
1450,တွင်,တည်ငြိမ်စပြု,1
1451,တွင်,တတ်ကြွ,1
1452,တွင်,တန်,1
1453,တွင်,တန်ဖိုးရှိ,1
1454,တွင်,တပ်လှန့်,1
1455,တွင်,တံဖြုတ်,1
1456,တွင်,တရားစွဲဆို,1
1457,တွင်,တရားမဝင်,1
1458,တွင်,တရားရင်ဆိုင်,1
1459,တွင်,တရားရှုံး,1
1460,တွင်,တရားဟော,1
1461,တွင်,တွန်း,1
1462,တွင်,တွန်းပို့,1
1463,တွင်,တွန်းလှန်,1
1464,တွင်,တွေ့ကြုံ,1
1465,တွင်,တွေဆုံ,1
1466,တွင်,တွဲ,1
1467,တွင်,တွဲချိတ်,1
1468,တွင်,တွဲချီထား,1
1469,တွင်,တားမြစ်ထား,1
1470,တွင်,တာဝန်ခံ,1
1471,တွင်,တာဝန်ချထား,1
1472,တွင်,တာဝန်ပေး,1
1473,တွင်,တာဝန်ရပ်စဲ,1
1474,တွင်,တိတ်လန့်,1
1475,တွင်,တိမ်းညွတ်,1
1476,တွင်,တိမ်းရှောင်,1
1477,တွင်,တို,1
1478,တွင်,တိုက်စား,1
1479,တွင်,တိုင်းတန်,1
1480,တွင်,တိုင်ပင်,1
1481,တွင်,တိုင်ပင်လိမ့်,1
1482,တွင်,တိုးတတ်ဖွံ့ဖြိုး,1
1483,တွင်,တိုးပွား,1
1484,တွင်,တိုးပွားလာ,1
1485,တွင်,တိုးပွားသင့်,1
1486,တွင်,တိုးမြင့်လာ,1
1487,တွင်,တိုးမြှင့်,1
1488,တွင်,တီးခတ်,1
1489,တွင်,တုန်ခါ,1
1490,တွင်,တုန့်ပြန်,1
1491,တွင်,တုပြိုင်,1
1492,တွင်,တူးဖော်လို,1
1493,တွင်,တေးရေး,1
1494,တွင်,တောက်ပ,1
1495,တွင်,တောင်း,1
1496,တွင်,တောင့်တင်း,1
1497,တွင်,တော်,1
1498,တွင်,ထင်မြင်,1
1499,တွင်,ထင်မှတ်,1
1500,တွင်,ထည်သွင်း,1
1501,တွင်,ထန်,1
1502,တွင်,ထပ်ချဲ့,1
1503,တွင်,ထပ်ခါ,1
1504,တွင်,ထပ်တိုး,1
1505,တွင်,ထပ်တူကျ,1
1506,တွင်,ထပ်ထည့်,1
1507,တွင်,ထပ်ပေါင်း,1
1508,တွင်,ထမြည်,1
1509,တွင်,ထွက်ကျလာ,1
1510,တွင်,ထွက်ခွာခိုင်း,1
1511,တွင်,ထွက်ခွာသွား,1
1512,တွင်,ထွက်ပြေး,1
1513,တွင်,ထွက်ရှိလာ,1
1514,တွင်,ထွက်သွား,1
1515,တွင်,ထွေး,1
1516,တွင်,ထိခတ်,1
1517,တွင်,ထိခိုက်ခံစား,1
1518,တွင်,ထိခိုက်ဒဏ်ရာရ,1
1519,တွင်,ထိခိုက်မခံ,1
1520,တွင်,ထိတ်လန့်,1
1521,တွင်,ထိန်ချန်,1
1522,တွင်,ထိန်းချူပ်,1
1523,တွင်,ထိန်းချူပ်ပေး,1
1524,တွင်,ထိန်သိမ်း,1
1525,တွင်,ထိန်းသိမ်းထား,1
1526,တွင်,ထိန်းသိမ်းသွား,1
1527,တွင်,ထိပြီး,1
1528,တွင်,ထိမ်းမြား,1
1529,တွင်,ထိုးခံ,1
1530,တွင်,ထိုင်လျက်စကိတ်စီး,1
1531,တွင်,ထိုင်လျက်နှင်းလျှောစီး,1
1532,တွင်,ထိုသို့,1
1533,တွင်,ထီပေါက်,1
1534,တွင်,ထုတ်ပစ်,1
1535,တွင်,ထုတ်ဖော်အသိပေးရန်,1
1536,တွင်,ထုတ်လုပ်နေကြ,1
1537,တွင်,ထုတ်ဝေခဲ,1
1538,တွင်,ထုံမွှန်း,1
1539,တွင်,ထောက်ပြ,1
1540,တွင်,ထောင်ကျ,1
1541,တွင်,ထောင်ချခံ,1
1542,တွင်,ထောင်ဒဏ်ကျ,1
1543,တွင်,ထောင်ပေါင်းစွာ,1
1544,တွင်,ထောင်လွှား,1
1545,တွင်,ထဲ့,1
1546,တွင်,ဒဏ္ဍာရီဆန်,1
1547,တွင်,ဒဏ်ငွေဆောင်,1
1548,တွင်,ဒဏ်ရ,1
1549,တွင်,ဒဏ်ရာရရှိ,1
1550,တွင်,ဒဏ်ရိုက်,1
1551,တွင်,ဒီဇိုင်းထုတ်,1
1552,တွင်,ဒူးထောက်,1
1553,တွင်,ဓာတ်သတ္ထုပါ,1
1554,တွင်,ဓားပြတိုက်,1
1555,တွင်,နက်နဲ,1
1556,တွင်,နစ်မြှုပ်,1
1557,တွင်,နည်း၍,1
1558,တွင်,နည်းကျ,1
1559,တွင်,နံပါတ်မတပ်,1
1560,တွင်,နယ်နှင်,1
1561,တွင်,နွားခိုး,1
1562,တွင်,နှင်းကျ,1
1563,တွင်,နှင်းဖုံး,1
1564,တွင်,နှစ်မြှုပ်,1
1565,တွင်,နှစ်သိမ့်,1
1566,တွင်,နှိုင်း,1
1567,တွင်,နှီးနွှယ်,1
1568,တွင်,နှုတ်,1
1569,တွင်,နှုတ်ပိတ်,1
1570,တွင်,နှုတ်ယူ,1
1571,တွင်,နှုတ်သိမ်း,1
1572,တွင်,နားထောင်,1
1573,တွင်,နာလန်ထူ,1
1574,တွင်,နားသောတဆင်,1
1575,တွင်,နိဂုံးချုပ်,1
1576,တွင်,နိုးကြား,1
1577,တွင်,နို့ရည်လိုက်,1
1578,တွင်,နေထိုင်ကြ,1
1579,တွင်,နေထိုင်မကောင်း,1
1580,တွင်,နေနိုင်,1
1581,တွင်,နေရာယူထား,1
1582,တွင်,နေရာရ,1
1583,တွင်,နေရာရလာ,1
1584,တွင်,နောက်စောင့်,1
1585,တွင်,နောက်ယောင်လိုက်,1
1586,တွင်,ပက်ဖြန်းခံ,1
1587,တွင်,ပင့်တင်ပေး,1
1588,တွင်,ပစ်ပေါက်,1
1589,တွင်,ပစ်သတ်,1
1590,တွင်,ပညာသင်,1
1591,တွင်,ပညာသင်ကြား,1
1592,တွင်,ပညာသင်ယူ,1
1593,တွင်,ပတ်,1
1594,တွင်,ပတ်သက်ငြိစွန်း,1
1595,တွင်,ပံ့ပိုးကူညီ,1
1596,တွင်,ပျက်ကျသွား,1
1597,တွင်,ပျက်ကြ,1
1598,တွင်,ပျက်ကွက်,1
1599,တွင်,ပျက်ပြယ်သွား,1
1600,တွင်,ပျံ့နှံ,1
1601,တွင်,ပျံလွန်တော်မူ,1
1602,တွင်,ပျံသန်းလာ,1
1603,တွင်,ပျိုးထောင်,1
1604,တွင်,ပျောက်,1
1605,တွင်,ပျော့သွား,1
1606,တွင်,ပျော်ကွယ်သွား,1
1607,တွင်,ပျော်ဝင်နိုင်,1
1608,တွင်,ပြင်ဆင်ရေးသား,1
1609,တွင်,ပြင်းထန်း,1
1610,တွင်,ပြစ်တင်,1
1611,တွင်,ပြစ်ဒဏ်ဘော,1
1612,တွင်,ပြည့်ဝ,1
1613,တွင်,ပြဌာန်,1
1614,တွင်,ပြတ်ကျန်,1
1615,တွင်,ပြတ်လပ်,1
1616,တွင်,ပြန်ကြည့်,1
1617,တွင်,ပြန်ကြား,1
1618,တွင်,ပြန်ပွား,1
1619,တွင်,ပြန်ပို့,1
1620,တွင်,ပြန်ဖြတ်,1
1621,တွင်,ပြန်ဖြုတ်,1
1622,တွင်,ပြန်ရ,1
1623,တွင်,ပြန်ရလာ,1
1624,တွင်,ပြန်ရုပ်သွင်းနိုင်,1
1625,တွင်,ပြန်လွှတ်,1
1626,တွင်,ပြွတ်ကြပ်,1
1627,တွင်,ပြွတ်သိပ်,1
1628,တွင်,ပြသခွင့်ပြု,1
1629,တွင်,ပြသထား,1
1630,တွင်,ပြိုကွဲသွား,1
1631,တွင်,ပြိုလဲသွား,1
1632,တွင်,ပြုစု,1
1633,တွင်,ပြုစုစောင့်ရှောက်,1
1634,တွင်,ပြုံးပြ,1
1635,တွင်,ပြုမှု,1
1636,တွင်,ပြုလုပ်ဖြစ်,1
1637,တွင်,ပြေပြစ်,1
1638,တွင်,ပြောင်းလဲလျှက်ရှိ,1
1639,တွင်,ပြောလည်း,1
1640,တွင်,ပွင့်,1
1641,တွင်,ပွင့်လင်းဗြောင်ကျ,1
1642,တွင်,ပွန်းပဲ့,1
1643,တွင်,ပွဲဦးထွက်,1
1644,တွင်,ပါဝင်ကူညီ,1
1645,တွင်,ပါဝင်မည်,1
1646,တွင်,ပါဝင်လာ,1
1647,တွင်,ပါဝင်သက်ဆိုင်,1
1648,တွင်,ပိတ်ဆို့ထား,1
1649,တွင်,ပိတ်ပစ်,1
1650,တွင်,ပိတ်သိမ်း,1
1651,တွင်,ပိုင်းခြား,1
1652,တွင်,ပိုင်ဆိုင်မြှုပ်နှံ,1
1653,တွင်,ပိုဆိုး,1
1654,တွင်,ပိုနည်း,1
1655,တွင်,ပိုမိုအားပြု,1
1656,တွင်,ပိုရှည်,1
1657,တွင်,ပိုလျှံ,1
1658,တွင်,ပိုးသတ်,1
1659,တွင်,ပိုအားကောင်း,1
1660,တွင်,ပုံစံထုတ်,1
1661,တွင်,ပုံတင်,1
1662,တွင်,ပုပ်,1
1663,တွင်,ပုံရိပ်ထင်,1
1664,တွင်,ပူနွေးလာ,1
1665,တွင်,ပေ,1
1666,တွင်,ပေးခံ,1
1667,တွင်,ပေးပို့,1
1668,တွင်,ပေးလှူ,1
1669,တွင်,ပေါက်ကွဲမူ,1
1670,တွင်,ပေါက်ဖွား,1
1671,တွင်,ပေါက်ရောက်,1
1672,တွင်,ပေါင်းစပ်ပေး,1
1673,တွင်,ပေါင်းထည့်,1
1674,တွင်,ပေါင်းထဲ့,1
1675,တွင်,ပေါ့ဆ,1
1676,တွင်,ပေါလောပေါ်,1
1677,တွင်,ပေါ်ထွက်လာ,1
1678,တွင်,ပေါ်ပေါက်မလာ,1
1679,တွင်,ပေါ်ပေါက်လာ,1
1680,တွင်,ပေါ်လာ,1
1681,တွင်,ပဲ့ကိုင်,1
1682,တွင်,ပဲ့တင်ထပ်,1
1683,တွင်,ဖတ်ရှု,1
1684,တွင်,ဖန်းတီ,1
1685,တွင်,ဖဖ်းဆီး,1
1686,တွင်,ဖမ်းဆီးနေကြ,1
1687,တွင်,ဖျက်,1
1688,တွင်,ဖျက်ချ,1
1689,တွင်,ဖျက်ခြင်း,1
1690,တွင်,ဖျက်ဆီးခဲ့ပြန်,1
1691,တွင်,ဖျော်ဖြေထုတ်လွှင့်,1
1692,တွင်,ဖြစ်ကြ,1
1693,တွင်,ဖြစ်တည်,1
1694,တွင်,ဖြစ်နိုင်ချေများ,1
1695,တွင်,ဖြစ်ပွားတတ်,1
1696,တွင်,ဖြစ်ပေါ်တတ်,1
1697,တွင်,ဖြစ်လျက်ရှိ,1
1698,တွင်,ဖြစ်လိမ့်,1
1699,တွင်,ဖြည့်စည်း,1
1700,တွင်,ဖြည်းညင်း,1
1701,တွင်,ဖြည့်နေ,1
1702,တွင်,ဖြတ်ကျော်,1
1703,တွင်,ဖြတ်ညှိ,1
1704,တွင်,ဖြတ်သန်းလာ,1
1705,တွင်,ဖြန့်ချ,1
1706,တွင်,ဖြန့်ဖြူး,1
1707,တွင်,ဖြုတ်,1
1708,တွင်,ဖြောင့်မှန်,1
1709,တွင်,ဖွင့်လှစ်သွား,1
1710,တွင်,ဖွင့်လိုက်,1
1711,တွင်,ဖွံ့ဖြိုးတိုးတတ်,1
1712,တွင်,ဖွဲ့,1
1713,တွင်,ဖိစီး,1
1714,တွင်,ဖိတ်ကျ,1
1715,တွင်,ဖိတ်စင်,1
1716,တွင်,ဖုံးကွယ်,1
1717,တွင်,ဖူလုံ,1
1718,တွင်,ဖော်ထုတ်,1
1719,တွင်,ဖော်ပြခဲ့,1
1720,တွင်,ဖော်ပြပါရှိ,1
1721,တွင်,ဗဟိုပြု,1
1722,တွင်,ဗုံးကြ,1
1723,တွင်,ဘက်လိုက်,1
1724,တွင်,ဘောလုံးကန်,1
1725,တွင်,ဘောလုံးရိုက်,1
1726,တွင်,မတ်တတ်ပြေး,1
1727,တွင်,မမြင်နိုင်,1
1728,တွင်,မျက်စိကွယ်,1
1729,တွင်,မျက်နှာချင်းဆိုင်,1
1730,တွင်,မျက်နှာသာပေး,1
1731,တွင်,မျှဝေ,1
1732,တွင်,များပြားလှ,1
1733,တွင်,များလာ,1
1734,တွင်,မြင်တွေ့ရ,1
1735,တွင်,မြင်နိုင်,1
1736,တွင်,မြင့်မာ,1
1737,တွင်,မြင်ရ,1
1738,တွင်,မြင်သာထင်သာ,1
1739,တွင်,မြင်သာအောင်ပြ,1
1740,တွင်,မြှပ်နှံ,1
1741,တွင်,မြှပ်နှံသင်္ဂြိုဟ်,1
1742,တွင်,မြှားပစ်,1
1743,တွင်,မြှုပ်,1
1744,တွင်,မြူဆိုင်း,1
1745,တွင်,မြေတူး,1
1746,တွင်,မြေပြင်ရိုက်,1
1747,တွင်,မြေမြှုပ်,1
1748,တွင်,မြေမြုပ်,1
1749,တွင်,မှတ်ချက်ပြု,1
1750,တွင်,မှတ်တမ်းတင်နိုင်,1
1751,တွင်,မှတ်တမ်းထားရှိ,1
1752,တွင်,မှတ်တမ်းရေး,1
1753,တွင်,မှန်,1
1754,တွင်,မှီ,1
1755,တွင်,မှီတင်း,1
1756,တွင်,မှေးမှိန်,1
1757,တွင်,မိတ်ဆက်ပြသ,1
1758,တွင်,မိတ်ဆက်ပေး,1
1759,တွင်,မိန့်ခွန်းပြော,1
1760,တွင်,မိုးခေါင်,1
1761,တွင်,မိုးရွာ,1
1762,တွင်,မိုးရွာသွန်း,1
1763,တွင်,မိုးလေထန်,1
1764,တွင်,မီ,1
1765,တွင်,မီးထွန်း,1
1766,တွင်,မီးဖွား,1
1767,တွင်,မီးသတ်,1
1768,တွင်,မုဒိန်း,1
1769,တွင်,မုဒိမ်းကျင့်,1
1770,တွင်,မုန်းတီး,1
1771,တွင်,မူး,1
1772,တွင်,မူပိုင်ခွင့်ရှိ,1
1773,တွင်,မူမမှန်,1
1774,တွင်,မေတ္တာရပ်ခံ,1
1775,တွင်,မဲချ,1
1776,တွင်,မဲထည့်,1
1777,တွင်,မဲရွေးချယ်,1
1778,တွင်,မဲရေတွက်,1
1779,တွင်,မဲလိမ်လည်,1
1780,တွင်,ယဉ်ကျေး,1
1781,တွင်,ယှဉ်,1
1782,တွင်,ယှဉ်၍,1
1783,တွင်,ယဥ်ကျေး,1
1784,တွင်,ယာဉ်မှောက်,1
1785,တွင်,ယာဥ်မတော်တဆ,1
1786,တွင်,ယိမ်းယိုင်,1
1787,တွင်,ယိုစိမ့်တက်,1
1788,တွင်,ယိုယွင်း,1
1789,တွင်,ယုတ္တိရှိ,1
1790,တွင်,ယူဆ,1
1791,တွင်,ယောင်ဆောင်,1
1792,တွင်,ရင်ခွဲ,1
1793,တွင်,ရင်ဆိုင်ရ,1
1794,တွင်,ရင်းသွင်း,1
1795,တွင်,ရည်စူး,1
1796,တွင်,ရည်ညွှန်း,1
1797,တွင်,ရန်လို,1
1798,တွင်,ရွက်လွင့်,1
1799,တွင်,ရွေးကောက်ခံ,1
1800,တွင်,ရွေးချယ်ခံ,1
1801,တွင်,ရွေးချယ်တင်မြှောက်,1
1802,တွင်,ရွေ့ပြောင်း,1
1803,တွင်,ရှင်းထုတ်,1
1804,တွင်,ရှင်းလင်းသန့်စင်,1
1805,တွင်,ရှင်သန်,1
1806,တွင်,ရှည်ကြာ,1
1807,တွင်,ရှံးနိမ့်,1
1808,တွင်,ရှာဖွေစူးစမ်း,1
1809,တွင်,ရှာလိမ့်,1
1810,တွင်,ရှိကြ,1
1811,တွင်,ရှိခဲ့ကြ,1
1812,တွင်,ရှိခဲ့ရာ,1
1813,တွင်,ရှိဆဲ,1
1814,တွင်,ရှိတတ်,1
1815,တွင်,ရှိနှင့်ပြီး,1
1816,တွင်,ရှုတ်ချ,1
1817,တွင်,ရှုပ်,1
1818,တွင်,ရှုပ်ချ,1
1819,တွင်,ရှူရှိုက်မိ,1
1820,တွင်,ရှေ့ဆက်တက်,1
1821,တွင်,ရှေ့ဆောင်,1
1822,တွင်,ရှေ့တက်,1
1823,တွင်,ရှေးရိုးစွဲ,1
1824,တွင်,ရှောင်ရှား,1
1825,တွင်,ရာထူးချ,1
1826,တွင်,ရိတ်သိမ်း,1
1827,တွင်,ရိုက်ကြည့်,1
1828,တွင်,ရိုက်ချ,1
1829,တွင်,ရိုက်နှက်,1
1830,တွင်,ရိုက်မိ,1
1831,တွင်,ရိုင်းပြ,1
1832,တွင်,ရိုးသား,1
1833,တွင်,ရုံးထုတ်ခံ,1
1834,တွင်,ရုပ်သံလွှင့်,1
1835,တွင်,ရုပ်သိမ်းလိုက်,1
